title,price,date added,type,bedrooms,bathrooms,area,location,complete location,description,keywords,url
350 SQ YARD Villa Available for Sale In precinct 35,2.1 Crore,15 hours ago,House,4,4,350 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",350 SQ YARD Villa Available for Sale In precinct 35,,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_sq_yard_villa_available_for_sale_in_precinct_35-43187100-11868-1.html
350 SQ YARD Villa Available for Sale In precinct 35,2 Crore,13 hours ago,House,3,3,350 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",350 SQ YARD Villa Available for Sale In precinct 35,,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_sq_yard_villa_available_for_sale_in_precinct_35-43189076-11868-1.html
235 SQ YARD villa Available for Sale In precinct 27,1.7 Crore,13 hours ago,House,3,3,235 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",235 SQ YARD villa Available for Sale In precinct 27,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_27_235_sq_yard_villa_available_for_sale_in_precinct_27-43188741-10040-1.html
235 SQ YARD Villa Available for Sale In precinct 27,1.7 Crore,13 hours ago,House,3,3,235 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",235 SQ YARD Villa Available for Sale In precinct 27,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_27_235_sq_yard_villa_available_for_sale_in_precinct_27-43189084-10040-1.html
350 SQ YARD Villa Available for Sale In precinct 35,2.1 Crore,13 hours ago,House,4,4,350 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",350 SQ YARD Villa Available for Sale In precinct 35,,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_sq_yard_villa_available_for_sale_in_precinct_35-43189256-11868-1.html
200 Square Yard Villa Available For Sale In Precinct 2,2.4 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",200 Square Yard villa Available for Sale In Precinct 2,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_2_200_square_yard_villa_available_for_sale_in_precinct_2-43154609-10010-1.html
235 SQ YARD Villa Available for Sale In precinct 31,1.5 Crore,13 hours ago,House,3,3,235 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",235 SQ YARD Villa Available for Sale In precinct 31,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_235_sq_yard_villa_available_for_sale_in_precinct_31-43189254-10045-1.html
1100 Square Feet Flat Available for Sale In bahria CENTRAL PARK APARTMENT,75 Lakh,2 days ago,Flat,2,2,122 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town Karachi, Karachi, Sindh",1100 Square Feet Flat Available for Sale In bahria CENTRAL PARK APARTMENT,,https://www.zameen.com/Property/karachi_bahria_town_karachi_1100_square_feet_flat_available_for_sale_in_bahria_central_park_apartment-43154601-8298-1.html
235 SQ YARD Villa Available for Sale In precinct 31 Bahria town Karachi,1.5 Crore,2 days ago,House,3,3,235 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",235 SQ YARD Villa Available for Sale In precinct 31 Bahria town Karachi,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_31_235_sq_yard_villa_available_for_sale_in_precinct_31_bahria_town_karachi-43154593-10045-1.html
500 Square Yard VILLA Available for Sale In Bahria Paradise,4.3 Crore,2 days ago,House,5,5,500 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",500 Square Yard VILLA Available for Sale In Bahria Paradise,,https://www.zameen.com/Property/bahria_town_karachi_bahria_paradise_500_square_yard_villa_available_for_sale_in_bahria_paradise-43154582-11458-1.html
Dha  Defence Karachi Property's All Bungalow For Sale,15 Crore,,House,6,6,600 Sq. Yd.,,"DHA Phase 8, DHA Defence, Karachi, Sindh",Property's Dha Karachi Defence Phase1/2.4/5/6/7/8/sale And Rant Father Call Detail,,https://www.zameen.com/Property/d_h_a_dha_phase_8_dha__defence_karachi_propertys_all_bungalow_for_sale-42724285-1485-1.html
Fully Renovated Flat For Sale,3 Crore,2 days ago,Flat,3,3,178 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 8, Clifton, Karachi, Sindh",Apartment For Sale Clifton Block 8 ,,https://www.zameen.com/Property/clifton_clifton_block_8_fully_renovated_flat_for_sale-42143820-1670-1.html
200 SQ YARD Villa Available for Sale In precinct 11A,1.8 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 11A,,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_200_sq_yard_villa_available_for_sale_in_precinct_11a-43157705-10020-1.html
350 SQ YARD Villa Available for Sale In precinct 35,2.1 Crore,2 days ago,House,4,4,350 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",350 SQ YARD Villa Available for Sale In precinct 35 ,,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_sq_yard_villa_available_for_sale_in_precinct_35-43157724-11868-1.html
200 SQ YARD Villa Available for Sale In precinct 10-a,1.9 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 10-a,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_a_200_sq_yard_villa_available_for_sale_in_precinct_10_a-43158217-18125-1.html
2250 SQ Flat Available for Sale In precinct 19,1.7 Crore,2 days ago,Flat,3,3,250 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2250 SQ Flat Available for Sale In precinct 19,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_2250_sq_flat_available_for_sale_in_precinct_19-43158230-10030-1.html
350 Square Yard villa Available for Sale In Precinct 35,2.1 Crore,2 days ago,House,4,4,350 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",350 Square Yard villa Available for Sale In Precinct 35,,https://www.zameen.com/Property/bahria_sports_city_bahria_town_precinct_35_350_square_yard_villa_available_for_sale_in_precinct_35-43158740-11868-1.html
Apartment For Sale,2.55 Crore,2 days ago,Flat,3,3,161 Sq. Yd.,"DHA Defence, Karachi, Sindh","Ittehad Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3 Bed Super Luxury Apartment For Sale,,https://www.zameen.com/Property/dha_phase_6_ittehad_commercial_area_apartment_for_sale-42303333-6673-1.html
Flat For Sale Is Available Facing Saba Commercial,1.05 Crore,2 days ago,Flat,2,2,100 Sq. Yd.,"DHA Defence, Karachi, Sindh","Saba Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2 bedrooms drawing lounge kitchen fully renovated tiled flooring new bathrooms extra store room aar par bright airy bungalow facing apartment on 100 yards Building only one apartment on each floor only three apartments in building ideal for small family best for investment and for rental income near by all amenities,,https://www.zameen.com/Property/dha_phase_5_saba_commercial_area_flat_for_sale_is_available_facing_saba_commercial-40800256-6671-1.html
House For sale In Beautiful Bahria Town - Quaid Villas,2.1 Crore,2 days ago,House,0,0,,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Quaid Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh","A well-designed House like this isn't easy to come by. Just know that a purchasing opportunity like this doesn't come easy! Hopefully, this is the perfect 200 Square Yards House matching your requirements. Finding a property is difficult but one at Rs. 21,000,000 is a great offer. This property in Bahria Town - Quaid Villas brings you what you need. Thinking about upgrading your lifestyle? Check out these properties in Karachi. ",,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_house_for_sale_in_beautiful_bahria_town_quaid_villas-43024816-10011-1.html
1 Bed Apartment On Installment Bahria Tower,62 Lakh,,Flat,1,1,69 Sq. Yd.,,"Bahria Town Karachi, Karachi, Sindh",SQ FAMILY MALL&RESIDENCIA ,,https://www.zameen.com/Property/karachi_bahria_town_karachi_1_bed_apartment_on_installment_bahria_tower-42378353-8298-1.html
Apartment 3 Bed D/d For Sale,2.25 Crore,2 days ago,Flat,3,3,200 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",3Bed Rooms,,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_apartment_3_bed_d_d_for_sale-42771329-1672-1.html
FLAT FOR SALE IN CLIFTON BLOCK 2,1.3 Crore,2 days ago,Flat,3,3,167 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 2, Clifton, Karachi, Sindh",*APARTMENT FOR SALE*:,,https://www.zameen.com/Property/clifton_clifton_block_2_flat_for_sale_in_clifton_block_2-43046720-1664-1.html
200 SQ YARD Villa Available for Sale In precinct 10a,1.9 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 10a,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_a_200_sq_yard_villa_available_for_sale_in_precinct_10a-43164574-18125-1.html
200 SQ YARD Villa Available for Sale In precinct 10-A,1.9 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 10-A,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_a_200_sq_yard_villa_available_for_sale_in_precinct_10_a-43164264-18125-1.html
200 SQ YARD Villa Available for Sale In precinct 11a,1.8 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 11a,,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_200_sq_yard_villa_available_for_sale_in_precinct_11a-43164572-10020-1.html
Fully Renovated  Bungalow For Sale,15.5 Crore,2 days ago,House,6,7,666 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",Bungalow  For Sale Defence Phase 6 666 Yards Off Rahat 2+4 Bedrooms Renovated Prime Location!,,https://www.zameen.com/Property/d_h_a_dha_phase_6_fully_renovated__bungalow_for_sale-32786948-1483-1.html
On Booking Flat Sea Facing Available Sea View In HMR Waterfront,10.3 Crore,3 days ago,Flat,3,3,375 Sq. Yd.,"DHA Defence, Karachi, Sindh","HMR Waterfront, DHA Phase 8, DHA Defence, Karachi, Sindh",CHANCE DEAL FLAT AVAILABLE FOR SALE IN HMR,,https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_on_booking_flat_sea_facing_available_sea_view_in_hmr_waterfront-42183046-19639-1.html
200 SQ YARD Villa Available for Sale In precinct 2,2.35 Crore,2 days ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",200 SQ YARD Villa Available for Sale In precinct 2,,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_2_200_sq_yard_villa_available_for_sale_in_precinct_2-43164568-10010-1.html
Flat Is Available For sale In DHA Phase 8,15.04 Crore,3 days ago,Flat,0,0,,"DHA Defence, Karachi, Sindh","DHA Phase 8, DHA Defence, Karachi, Sindh","HMR WATERFRONT Booking Project This Flat is a great investment opportunity. Looking for a well-constructed home for your family? This can be the best option for you. Property is hard to find but 4250 Square Feet property is readily available in different locations. Trust us, you'd be hard-pressed to find a similar property that falls near the same, Rs. 150,394,000 price range. Claim the offer while it still stands! DHA Phase 8 is full of facilities at every corner that make life easier. Your home in the busy city of Karachi could be the gateway to a new and improved life. ",,https://www.zameen.com/Property/d_h_a_dha_phase_8_flat_is_available_for_sale_in_dha_phase_8-42768908-1485-1.html
8356 Square Feet Penthouse In DHA Phase 8 Is Available,36.16 Crore,,Penthouse,4,4,928 Sq. Yd.,,"DHA Phase 8, DHA Defence, Karachi, Sindh","HMR WATERFRONT Booking Project Your's desired Penthouse is up for sale. Don't miss this chance. Check out this property that's just landed on the market for sale. A 8356 Square Feet Penthouse is the most popular size among property buyers these days in this location. Hurry up, and secure your property at an amazing price of Rs. 361,620,000. The Penthouse is based in the ideal location of DHA Phase 8 which is high in demand. With new developments on the rise in Karachi you can definitely find what you're looking for. ",,https://www.zameen.com/Property/d_h_a_dha_phase_8_8356_square_feet_penthouse_in_dha_phase_8_is_available-42768910-1485-1.html
Chapal Resorts Apartment For Sale,1.85 Crore,3 days ago,Flat,3,3,222 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 1, Clifton, Karachi, Sindh",Assalam o alaikum,,https://www.zameen.com/Property/clifton_clifton_block_1_chapal_resorts_apartment_for_sale-43048538-1663-1.html
500 yards maintained bungalow sale,11.75 Crore,3 days ago,House,5,6,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",500 yards exclusive bungalow available on sale 5 bedrooms attached washrooms + maid room Beautiful elevation  Located on khayaban e tariq  Between khayaban e shujaat and 26  street  Above road level well maintained  Demand 11.75 crores  Under 10 years used by owner,,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yards_maintained_bungalow_sale-42999063-1483-1.html
2 Unit Brand New Bungalow For Sale 3+4 Bed Room Available,10.5 Crore,3 days ago,House,7,6,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 2, DHA Defence, Karachi, Sindh",500 Yard West Open ,,https://www.zameen.com/Property/d_h_a_dha_phase_2_2_unit_brand_new_bungalow_for_sale_3_4_bed_room_available-41256508-1479-1.html
500 yards maintained west open bungalow sale,11.5 Crore,3 days ago,House,5,6,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",500 yards west open used bungalow owner built west open having 5 bedrooms attached washrooms drawing dining lounge powder washroom kitchen huge lounge marble flooring 2/3 car parking located at phase 6 off muhafiz reasonable Demand,,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yards_maintained_west_open_bungalow_sale-42998395-1483-1.html
Bungalow For Sale With Half Basement 568 Yard 1+4 Bedroom Prime Location At Dha Phase-6,12.5 Crore,3 days ago,House,5,6,568 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",Bungalow For Sale With Half Basement ,,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_for_sale_with_half_basement_568_yard_1_4_bedroom_prime_location_at_dha_phase_6-41258946-1483-1.html
Bungalow For Sale 1000 Yard 3+4 Bed Room East Open Street House Good Location Available At Dha Phase-6,18 Crore,3 days ago,House,7,6,"1,000 Sq. Yd.","DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",Bungalow For Sale ,,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_for_sale_1000_yard_3_4_bed_room_east_open_street_house_good_location_available_at_dha_phase_6-40718798-1483-1.html
Defence Phase 7 Ext Ayubi Street Very Awesome Brand New 100 Yds Bungalow For Sale,3.6 Crore,3 days ago,House,3,3,100 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",Defence Phase 7 Ext Ayubi Street Very Awesome B n 100 yds Bungalow For Sale ,,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_defence_phase_7_ext_ayubi_street_very_awesome_brand_new_100_yds_bungalow_for_sale-39741686-1674-1.html
500 SQ YRD BANGLOW FOR SALE DHA PHASE 6,12.4 Crore,3 days ago,House,5,5,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",DHA PHASE 6,,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_sq_yrd_banglow_for_sale_dha_phase_6-42632256-1483-1.html
Bahria Town Karachi Precinct 15 Jinnah Facing,1.2 Crore,3 days ago,House,3,4,125 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 15, Bahria Town Karachi, Karachi, Sindh","Structure Ready, Sanatory Work Completed, Original Picture Attach. Outstanding Heighted Location, Jinnah Facing Most Beautiful Location In Bahria Town Karachi. Owner Wanted To Sell This On As It Is Condition. Demand Is Very Reasonable.",,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_15_bahria_town_karachi_precinct_15_jinnah_facing-42356258-10025-1.html
5 Bedroom  Drawing Dinning Lounge Servant Quarter Tile Flooring Green Garden Big Carparking,7.5 Crore,3 days ago,House,5,5,300 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 4, DHA Defence, Karachi, Sindh",5 Bedroom Drawing Dinning Lounge Servant Quarter Tile Flooring Green Garden Big Carparking,,https://www.zameen.com/Property/d_h_a_dha_phase_4_5_bedroom__drawing_dinning_lounge_servant_quarter_tile_flooring_green_garden_big_carparking-43027366-1481-1.html
